stringId_A,stringId_B,preferredName_A,preferredName_B,ncbiTaxonId,score,nscore,fscore,pscore,ascore,escore,dscore,tscore
9606.ENSP00000263932,9606.ENSP00000296930,TNFRSF8,NPM1,9606,0.653,0.0,0.0,0.0,0.0,0.0,0.0,0.653
9606.ENSP00000263974,9606.ENSP00000482245,TAF12,DACH1,9606,0.402,0.0,0.0,0.0,0.0,0.0,0.0,0.402
9606.ENSP00000263974,9606.ENSP00000380024,TAF12,ING4,9606,0.402,0.0,0.0,0.0,0.0,0.0,0.0,0.402
9606.ENSP00000263974,9606.ENSP00000339976,TAF12,TAF1A,9606,0.536,0.0,0.0,0.0,0.0,0.27,0.0,0.391
9606.ENSP00000263974,9606.ENSP00000369681,TAF12,USP3,9606,0.638,0.0,0.0,0.0,0.0,0.533,0.0,0.258
9606.ENSP00000263974,9606.ENSP00000342889,TAF12,POLR2K,9606,0.736,0.0,0.0,0.0,0.062,0.0,0.6,0.354
9606.ENSP00000263974,9606.ENSP00000360065,TAF12,WDR78,9606,0.745,0.0,0.0,0.0,0.107,0.532,0.0,0.439
9606.ENSP00000263974,9606.ENSP00000379372,TAF12,GTF2A2,9606,0.986,0.0,0.0,0.0,0.14,0.8,0.9,0.312
9606.ENSP00000263974,9606.ENSP00000358854,TAF12,TAF5,9606,0.999,0.0,0.0,0.0,0.107,0.998,0.9,0.942
9606.ENSP00000263974,9606.ENSP00000370193,TAF12,AK6,9606,0.999,0.0,0.0,0.0,0.108,0.999,0.9,0.553
9606.ENSP00000263997,9606.ENSP00000337907,SLC7A6OS,MPP7,9606,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.42
9606.ENSP00000263997,9606.ENSP00000264718,SLC7A6OS,GPN1,9606,0.545,0.0,0.0,0.0,0.0,0.0,0.0,0.545
9606.ENSP00000263997,9606.ENSP00000415998,SLC7A6OS,SLC48A1,9606,0.559,0.0,0.0,0.0,0.0,0.0,0.0,0.559
9606.ENSP00000264020,9606.ENSP00000362424,IFT46,TRAF3IP1,9606,0.974,0.0,0.0,0.0,0.205,0.0,0.8,0.854
9606.ENSP00000264020,9606.ENSP00000393541,IFT46,IFT27,9606,0.99,0.0,0.0,0.0,0.062,0.128,0.8,0.948
9606.ENSP00000264059,9606.ENSP00000401010,EFHD1,CAPZB,9606,0.418,0.0,0.0,0.0,0.062,0.182,0.0,0.303
9606.ENSP00000264059,9606.ENSP00000393987,EFHD1,FAM19A2,9606,0.436,0.0,0.0,0.0,0.0,0.0,0.0,0.436
9606.ENSP00000264059,9606.ENSP00000273666,EFHD1,STXBP5L,9606,0.446,0.0,0.0,0.0,0.105,0.0,0.0,0.406
9606.ENSP00000264108,9606.ENSP00000302967,HAT1,HDAC3,9606,0.445,0.0,0.0,0.0,0.066,0.0,0.0,0.43
9606.ENSP00000264108,9606.ENSP00000264156,HAT1,MCM6,9606,0.513,0.0,0.0,0.0,0.379,0.149,0.0,0.153
9606.ENSP00000264108,9606.ENSP00000406463,HAT1,DNAJC7,9606,0.514,0.0,0.0,0.0,0.138,0.0,0.0,0.459
9606.ENSP00000264108,9606.ENSP00000351990,HAT1,NAE1,9606,0.553,0.0,0.0,0.0,0.47,0.0,0.0,0.19
9606.ENSP00000264108,9606.ENSP00000272424,HAT1,TPRKB,9606,0.559,0.0,0.0,0.0,0.559,0.0,0.0,0.0
9606.ENSP00000264108,9606.ENSP00000275603,HAT1,CCT6A,9606,0.561,0.0,0.0,0.0,0.561,0.0,0.0,0.0
9606.ENSP00000264108,9606.ENSP00000359688,HAT1,RPF1,9606,0.589,0.0,0.0,0.0,0.589,0.0,0.0,0.0
9606.ENSP00000264108,9606.ENSP00000401802,HAT1,PSMC6,9606,0.59,0.0,0.0,0.0,0.59,0.0,0.0,0.0
9606.ENSP00000264108,9606.ENSP00000430432,HAT1,HDAC2,9606,0.631,0.0,0.0,0.0,0.325,0.0,0.0,0.475
9606.ENSP00000264108,9606.ENSP00000306548,HAT1,MRPL13,9606,0.633,0.0,0.0,0.0,0.633,0.0,0.0,0.0
9606.ENSP00000264108,9606.ENSP00000267953,HAT1,BCL2A1,9606,0.653,0.0,0.0,0.0,0.0,0.653,0.0,0.0
9606.ENSP00000264108,9606.ENSP00000370193,HAT1,AK6,9606,0.673,0.0,0.0,0.0,0.673,0.0,0.0,0.0
9606.ENSP00000264108,9606.ENSP00000448054,HAT1,NUP37,9606,0.68,0.0,0.0,0.0,0.659,0.0,0.0,0.101
9606.ENSP00000264108,9606.ENSP00000264255,HAT1,TXNDC9,9606,0.758,0.0,0.0,0.0,0.745,0.0,0.0,0.09
9606.ENSP00000264108,9606.ENSP00000386541,HAT1,PSMD14,9606,0.758,0.0,0.0,0.0,0.758,0.0,0.0,0.0
9606.ENSP00000264108,9606.ENSP00000387982,HAT1,WDR73,9606,0.792,0.0,0.0,0.0,0.183,0.666,0.0,0.302
9606.ENSP00000264108,9606.ENSP00000339835,HAT1,H3F3C,9606,0.899,0.0,0.0,0.0,0.065,0.347,0.8,0.274
9606.ENSP00000264108,9606.ENSP00000367034,HAT1,HIST1H4C,9606,0.976,0.0,0.0,0.0,0.084,0.917,0.0,0.707
9606.ENSP00000264108,9606.ENSP00000369424,HAT1,RBBP7,9606,0.999,0.0,0.0,0.0,0.358,0.971,0.8,0.942
9606.ENSP00000264156,9606.ENSP00000317334,MCM6,TCP1,9606,0.404,0.0,0.0,0.255,0.179,0.0,0.0,0.103
9606.ENSP00000264156,9606.ENSP00000368686,MCM6,E2F4,9606,0.41,0.0,0.0,0.0,0.131,0.062,0.0,0.334
9606.ENSP00000264156,9606.ENSP00000283646,MCM6,RPIA,9606,0.415,0.0,0.0,0.0,0.077,0.393,0.0,0.0
9606.ENSP00000264156,9606.ENSP00000358262,MCM6,CHD1L,9606,0.417,0.0,0.0,0.0,0.318,0.149,0.0,0.077
9606.ENSP00000264156,9606.ENSP00000355011,MCM6,ILF2,9606,0.423,0.0,0.0,0.0,0.242,0.27,0.0,0.0
9606.ENSP00000264156,9606.ENSP00000361219,MCM6,GTF3C4,9606,0.464,0.0,0.0,0.0,0.411,0.128,0.0,0.0
9606.ENSP00000264156,9606.ENSP00000387159,MCM6,NPPC,9606,0.485,0.0,0.0,0.0,0.0,0.0,0.0,0.486
9606.ENSP00000264156,9606.ENSP00000369424,MCM6,RBBP7,9606,0.532,0.0,0.0,0.0,0.439,0.148,0.0,0.1
9606.ENSP00000264156,9606.ENSP00000295050,MCM6,SPRTN,9606,0.532,0.0,0.0,0.0,0.088,0.27,0.0,0.354
9606.ENSP00000264156,9606.ENSP00000448054,MCM6,NUP37,9606,0.589,0.0,0.0,0.0,0.565,0.0,0.0,0.093
9606.ENSP00000264156,9606.ENSP00000367208,MCM6,SUGT1,9606,0.607,0.0,0.0,0.0,0.064,0.0,0.0,0.597
9606.ENSP00000264156,9606.ENSP00000382595,MCM6,PAICS,9606,0.61,0.0,0.0,0.0,0.566,0.0,0.0,0.137
9606.ENSP00000264156,9606.ENSP00000304697,MCM6,UBB,9606,0.659,0.0,0.0,0.0,0.064,0.0,0.65,0.043
9606.ENSP00000264156,9606.ENSP00000372023,MCM6,CHEK2,9606,0.751,0.0,0.0,0.0,0.21,0.256,0.0,0.611
9606.ENSP00000264156,9606.ENSP00000367034,MCM6,HIST1H4C,9606,0.777,0.0,0.0,0.0,0.065,0.742,0.0,0.152
9606.ENSP00000264156,9606.ENSP00000419851,MCM6,GMPS,9606,0.79,0.0,0.0,0.0,0.774,0.0,0.0,0.111
9606.ENSP00000264254,9606.ENSP00000373620,PDCL3,HSPD1,9606,0.4,0.0,0.0,0.0,0.1,0.177,0.0,0.255
9606.ENSP00000264254,9606.ENSP00000466214,PDCL3,PDCD5,9606,0.448,0.0,0.0,0.0,0.172,0.0,0.0,0.36
9606.ENSP00000264254,9606.ENSP00000306887,PDCL3,TMEM126A,9606,0.574,0.0,0.0,0.0,0.574,0.0,0.0,0.0
9606.ENSP00000264254,9606.ENSP00000280326,PDCL3,CCT5,9606,0.581,0.0,0.0,0.0,0.186,0.177,0.0,0.424
9606.ENSP00000264254,9606.ENSP00000363641,PDCL3,TXN,9606,0.59,0.0,0.0,0.0,0.092,0.0,0.0,0.567
9606.ENSP00000264254,9606.ENSP00000299300,PDCL3,CCT2,9606,0.601,0.0,0.0,0.0,0.261,0.18,0.0,0.394
9606.ENSP00000264254,9606.ENSP00000365505,PDCL3,PLP2,9606,0.822,0.0,0.0,0.0,0.0,0.0,0.0,0.822
9606.ENSP00000264254,9606.ENSP00000286788,PDCL3,CCT8,9606,0.845,0.0,0.0,0.0,0.172,0.753,0.0,0.302
9606.ENSP00000264254,9606.ENSP00000317334,PDCL3,TCP1,9606,0.869,0.0,0.0,0.0,0.126,0.181,0.0,0.832
9606.ENSP00000264254,9606.ENSP00000275603,PDCL3,CCT6A,9606,0.874,0.0,0.0,0.0,0.179,0.725,0.0,0.485
9606.ENSP00000264254,9606.ENSP00000377958,PDCL3,CCT4,9606,0.913,0.0,0.0,0.0,0.185,0.786,0.0,0.542
9606.ENSP00000264255,9606.ENSP00000367623,TXNDC9,HSPA14,9606,0.412,0.0,0.0,0.0,0.117,0.171,0.0,0.261
9606.ENSP00000264255,9606.ENSP00000307272,TXNDC9,RPTOR,9606,0.428,0.0,0.0,0.0,0.062,0.0,0.0,0.415
9606.ENSP00000264255,9606.ENSP00000311977,TXNDC9,DUS3L,9606,0.428,0.045,0.0,0.0,0.0,0.0,0.0,0.426
9606.ENSP00000264255,9606.ENSP00000320886,TXNDC9,MLXIPL,9606,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.43
9606.ENSP00000264255,9606.ENSP00000282356,TXNDC9,CAMK4,9606,0.433,0.0,0.0,0.0,0.049,0.078,0.0,0.405
9606.ENSP00000264255,9606.ENSP00000401802,TXNDC9,PSMC6,9606,0.435,0.0,0.0,0.0,0.335,0.167,0.0,0.063
9606.ENSP00000264255,9606.ENSP00000358784,TXNDC9,KCNA3,9606,0.45,0.0,0.0,0.0,0.062,0.0,0.0,0.438
9606.ENSP00000264255,9606.ENSP00000354718,TXNDC9,AKAP13,9606,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.455
9606.ENSP00000264255,9606.ENSP00000367830,TXNDC9,PRKCZ,9606,0.477,0.0,0.0,0.0,0.0,0.078,0.0,0.455
9606.ENSP00000264255,9606.ENSP00000287025,TXNDC9,MTERF3,9606,0.489,0.0,0.0,0.0,0.142,0.0,0.0,0.429
9606.ENSP00000264255,9606.ENSP00000363641,TXNDC9,TXN,9606,0.502,0.0,0.0,0.0,0.084,0.0,0.0,0.479
9606.ENSP00000264255,9606.ENSP00000299300,TXNDC9,CCT2,9606,0.503,0.0,0.0,0.0,0.147,0.425,0.0,0.067
9606.ENSP00000264255,9606.ENSP00000386541,TXNDC9,PSMD14,9606,0.551,0.046,0.0,0.0,0.534,0.071,0.0,0.0
9606.ENSP00000264255,9606.ENSP00000265073,TXNDC9,SUB1,9606,0.553,0.0,0.0,0.0,0.553,0.0,0.0,0.0
9606.ENSP00000264255,9606.ENSP00000370193,TXNDC9,AK6,9606,0.565,0.0,0.0,0.0,0.565,0.0,0.0,0.0
9606.ENSP00000264255,9606.ENSP00000275603,TXNDC9,CCT6A,9606,0.567,0.0,0.0,0.0,0.163,0.49,0.0,0.067
9606.ENSP00000264255,9606.ENSP00000356989,TXNDC9,PFDN2,9606,0.585,0.0,0.0,0.0,0.064,0.0,0.0,0.574
9606.ENSP00000264255,9606.ENSP00000280326,TXNDC9,CCT5,9606,0.63,0.0,0.0,0.0,0.077,0.49,0.0,0.276
9606.ENSP00000264255,9606.ENSP00000336799,TXNDC9,TUBA1B,9606,0.646,0.0,0.0,0.0,0.064,0.629,0.0,0.062
9606.ENSP00000264255,9606.ENSP00000377958,TXNDC9,CCT4,9606,0.678,0.0,0.0,0.0,0.105,0.643,0.0,0.074
9606.ENSP00000264255,9606.ENSP00000301072,TXNDC9,TUBA1C,9606,0.684,0.0,0.0,0.0,0.064,0.671,0.0,0.057
9606.ENSP00000264255,9606.ENSP00000312741,TXNDC9,CAMKK2,9606,0.697,0.0,0.0,0.0,0.0,0.0,0.0,0.697
9606.ENSP00000264255,9606.ENSP00000445905,TXNDC9,EVI5L,9606,0.697,0.0,0.0,0.0,0.0,0.0,0.0,0.697
9606.ENSP00000264255,9606.ENSP00000422168,TXNDC9,SH3BP2,9606,0.752,0.0,0.0,0.0,0.0,0.0,0.0,0.752
9606.ENSP00000264255,9606.ENSP00000317334,TXNDC9,TCP1,9606,0.8,0.0,0.0,0.0,0.147,0.523,0.0,0.548
9606.ENSP00000264255,9606.ENSP00000303830,TXNDC9,INSR,9606,0.821,0.0,0.0,0.0,0.0,0.078,0.0,0.813
9606.ENSP00000264255,9606.ENSP00000435412,TXNDC9,RPS6KA1,9606,0.858,0.0,0.0,0.0,0.062,0.0,0.0,0.855
9606.ENSP00000264255,9606.ENSP00000383199,TXNDC9,NEDD4L,9606,0.888,0.0,0.0,0.0,0.0,0.056,0.0,0.886
9606.ENSP00000264255,9606.ENSP00000264606,TXNDC9,HDAC4,9606,0.927,0.0,0.0,0.0,0.0,0.077,0.0,0.924
9606.ENSP00000264346,9606.ENSP00000315768,HERC6,STAT2,9606,0.44,0.0,0.0,0.0,0.19,0.0,0.0,0.337
9606.ENSP00000264346,9606.ENSP00000296161,HERC6,DTX3L,9606,0.452,0.0,0.0,0.0,0.121,0.0,0.0,0.402
9606.ENSP00000264346,9606.ENSP00000325919,HERC6,PSMG2,9606,0.526,0.0,0.0,0.0,0.0,0.0,0.0,0.526
9606.ENSP00000264346,9606.ENSP00000342278,HERC6,OAS2,9606,0.885,0.0,0.0,0.0,0.769,0.0,0.0,0.526
9606.ENSP00000264346,9606.ENSP00000360883,HERC6,IFIT3,9606,0.89,0.0,0.0,0.0,0.794,0.12,0.0,0.443
9606.ENSP00000264433,9606.ENSP00000306015,FNIP2,SYNPO2,9606,0.442,0.0,0.0,0.0,0.0,0.0,0.0,0.442
9606.ENSP00000264433,9606.ENSP00000339881,FNIP2,MIOS,9606,0.526,0.0,0.0,0.0,0.049,0.0,0.0,0.522
9606.ENSP00000264433,9606.ENSP00000327145,FNIP2,FLNC,9606,0.701,0.0,0.0,0.0,0.062,0.0,0.0,0.694
9606.ENSP00000264606,9606.ENSP00000265340,HDAC4,PITX1,9606,0.419,0.0,0.0,0.0,0.0,0.0,0.0,0.419
9606.ENSP00000264606,9606.ENSP00000353863,HDAC4,ZNF148,9606,0.422,0.0,0.0,0.0,0.0,0.327,0.0,0.176
9606.ENSP00000264606,9606.ENSP00000355645,HDAC4,ACTA1,9606,0.434,0.0,0.0,0.0,0.049,0.346,0.0,0.162
9606.ENSP00000264606,9606.ENSP00000295757,HDAC4,HDAC11,9606,0.435,0.0,0.0,0.0,0.049,0.078,0.0,0.915
9606.ENSP00000264606,9606.ENSP00000398516,HDAC4,L3MBTL1,9606,0.447,0.0,0.0,0.0,0.062,0.078,0.0,0.412
9606.ENSP00000264606,9606.ENSP00000363641,HDAC4,TXN,9606,0.478,0.0,0.0,0.0,0.0,0.077,0.0,0.457
9606.ENSP00000264606,9606.ENSP00000369424,HDAC4,RBBP7,9606,0.509,0.0,0.0,0.0,0.088,0.249,0.0,0.341
9606.ENSP00000264606,9606.ENSP00000362424,HDAC4,TRAF3IP1,9606,0.513,0.0,0.0,0.0,0.065,0.0,0.0,0.501
9606.ENSP00000264606,9606.ENSP00000379644,HDAC4,SOX6,9606,0.53,0.0,0.0,0.0,0.064,0.106,0.0,0.484
9606.ENSP00000264606,9606.ENSP00000418447,HDAC4,PPP2CA,9606,0.538,0.0,0.0,0.0,0.0,0.497,0.0,0.119
9606.ENSP00000264606,9606.ENSP00000430432,HDAC4,HDAC2,9606,0.591,0.0,0.0,0.0,0.062,0.368,0.0,0.881
9606.ENSP00000264606,9606.ENSP00000364449,HDAC4,SIK3,9606,0.642,0.0,0.0,0.0,0.062,0.142,0.0,0.591
9606.ENSP00000264606,9606.ENSP00000328484,HDAC4,HIST1H2AJ,9606,0.655,0.0,0.0,0.0,0.0,0.151,0.6,0.066
9606.ENSP00000264606,9606.ENSP00000479284,HDAC4,HIST3H2BB,9606,0.662,0.0,0.0,0.0,0.062,0.149,0.6,0.067
9606.ENSP00000264606,9606.ENSP00000367034,HDAC4,HIST1H4C,9606,0.729,0.044,0.0,0.0,0.062,0.363,0.0,0.582
9606.ENSP00000264606,9606.ENSP00000345206,HDAC4,RBPJ,9606,0.749,0.0,0.0,0.0,0.0,0.212,0.6,0.269
9606.ENSP00000264606,9606.ENSP00000387699,HDAC4,CREB1,9606,0.773,0.0,0.0,0.0,0.0,0.182,0.0,0.734
9606.ENSP00000264606,9606.ENSP00000458954,HDAC4,NUP88,9606,0.902,0.0,0.0,0.0,0.064,0.0,0.9,0.043
9606.ENSP00000264606,9606.ENSP00000379182,HDAC4,RAE1,9606,0.902,0.0,0.0,0.0,0.062,0.0,0.9,0.0
9606.ENSP00000264606,9606.ENSP00000361658,HDAC4,NUP188,9606,0.905,0.0,0.0,0.0,0.062,0.0,0.9,0.069
9606.ENSP00000264606,9606.ENSP00000310668,HDAC4,NUP93,9606,0.911,0.0,0.0,0.0,0.086,0.0,0.9,0.106
9606.ENSP00000264606,9606.ENSP00000264883,HDAC4,NUP54,9606,0.911,0.0,0.0,0.0,0.062,0.131,0.9,0.0
9606.ENSP00000264606,9606.ENSP00000448054,HDAC4,NUP37,9606,0.913,0.0,0.0,0.0,0.062,0.113,0.9,0.079
9606.ENSP00000264606,9606.ENSP00000282356,HDAC4,CAMK4,9606,0.953,0.0,0.0,0.0,0.062,0.281,0.9,0.39
9606.ENSP00000264606,9606.ENSP00000405965,HDAC4,SUMO2,9606,0.966,0.0,0.0,0.0,0.062,0.309,0.9,0.543
9606.ENSP00000264606,9606.ENSP00000302967,HDAC4,HDAC3,9606,0.993,0.0,0.0,0.0,0.062,0.916,0.9,0.673
9606.ENSP00000264669,9606.ENSP00000331897,FASTKD3,IDH2,9606,0.404,0.0,0.0,0.0,0.0,0.27,0.0,0.217
9606.ENSP00000264669,9606.ENSP00000338862,FASTKD3,BRIX1,9606,0.429,0.0,0.0,0.0,0.194,0.0,0.0,0.321
9606.ENSP00000264669,9606.ENSP00000452762,FASTKD3,ETFA,9606,0.708,0.0,0.0,0.0,0.09,0.313,0.0,0.571
9606.ENSP00000264669,9606.ENSP00000418008,FASTKD3,MRPS22,9606,0.759,0.0,0.0,0.0,0.097,0.312,0.0,0.643
9606.ENSP00000264669,9606.ENSP00000405620,FASTKD3,DHX30,9606,0.765,0.0,0.0,0.0,0.0,0.35,0.0,0.654
9606.ENSP00000264669,9606.ENSP00000315397,FASTKD3,MRPS31,9606,0.767,0.0,0.0,0.0,0.088,0.312,0.0,0.658
9606.ENSP00000264689,9606.ENSP00000448054,UFSP2,NUP37,9606,0.466,0.0,0.0,0.0,0.0,0.0,0.0,0.466
9606.ENSP00000264689,9606.ENSP00000374354,UFSP2,EXOSC8,9606,0.526,0.0,0.491,0.0,0.106,0.0,0.0,0.0
9606.ENSP00000264689,9606.ENSP00000310596,UFSP2,LSM1,9606,0.641,0.0,0.0,0.0,0.0,0.0,0.0,0.641
9606.ENSP00000264689,9606.ENSP00000379704,UFSP2,SEPT3,9606,0.693,0.0,0.0,0.0,0.0,0.0,0.0,0.693
9606.ENSP00000264689,9606.ENSP00000478396,UFSP2,TTI2,9606,0.709,0.0,0.0,0.0,0.049,0.0,0.0,0.706
9606.ENSP00000264689,9606.ENSP00000332681,UFSP2,LRP2BP,9606,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.91
9606.ENSP00000264689,9606.ENSP00000358283,UFSP2,UFL1,9606,0.93,0.0,0.0,0.0,0.066,0.0,0.0,0.928
9606.ENSP00000264689,9606.ENSP00000368970,UFSP2,UFM1,9606,0.997,0.0,0.0,0.0,0.112,0.936,0.0,0.964
9606.ENSP00000264703,9606.ENSP00000264718,FNDC4,GPN1,9606,0.461,0.0,0.0,0.0,0.0,0.0,0.0,0.461
9606.ENSP00000264703,9606.ENSP00000350716,FNDC4,TUSC1,9606,0.5,0.0,0.0,0.0,0.07,0.0,0.0,0.485
9606.ENSP00000264703,9606.ENSP00000363458,FNDC4,LDLRAP1,9606,0.685,0.0,0.0,0.0,0.0,0.0,0.0,0.685
9606.ENSP00000264703,9606.ENSP00000386190,FNDC4,C2orf16,9606,0.772,0.0,0.0,0.0,0.0,0.0,0.0,0.772
9606.ENSP00000264703,9606.ENSP00000347648,FNDC4,ZNF512,9606,0.795,0.0,0.0,0.0,0.0,0.0,0.0,0.795
9606.ENSP00000264711,9606.ENSP00000379412,DNAJC27,ZNFX1,9606,0.402,0.0,0.0,0.0,0.0,0.056,0.0,0.392
9606.ENSP00000264711,9606.ENSP00000347648,DNAJC27,ZNF512,9606,0.407,0.0,0.0,0.0,0.0,0.065,0.0,0.391
9606.ENSP00000264711,9606.ENSP00000305426,DNAJC27,TUB,9606,0.423,0.0,0.0,0.0,0.062,0.0,0.0,0.41
9606.ENSP00000264711,9606.ENSP00000451648,DNAJC27,NRXN3,9606,0.489,0.0,0.0,0.0,0.062,0.0,0.0,0.477
9606.ENSP00000264711,9606.ENSP00000299766,DNAJC27,MC4R,9606,0.517,0.0,0.0,0.0,0.0,0.056,0.0,0.51
9606.ENSP00000264711,9606.ENSP00000392257,DNAJC27,PPIL6,9606,0.527,0.0,0.0,0.0,0.0,0.08,0.0,0.507
9606.ENSP00000264711,9606.ENSP00000300571,DNAJC27,GPRC5B,9606,0.569,0.0,0.0,0.0,0.062,0.0,0.0,0.56
9606.ENSP00000264711,9606.ENSP00000364749,DNAJC27,RSG1,9606,0.577,0.0,0.0,0.0,0.0,0.0,0.0,0.577
9606.ENSP00000264717,9606.ENSP00000358404,GCKR,TCF7L2,9606,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0.419
9606.ENSP00000264717,9606.ENSP00000322229,GCKR,FADS1,9606,0.452,0.0,0.0,0.0,0.0,0.0,0.0,0.452
9606.ENSP00000264717,9606.ENSP00000363458,GCKR,LDLRAP1,9606,0.507,0.0,0.0,0.0,0.0,0.0,0.0,0.507
9606.ENSP00000264717,9606.ENSP00000386190,GCKR,C2orf16,9606,0.519,0.0,0.0,0.0,0.0,0.0,0.0,0.519
9606.ENSP00000264717,9606.ENSP00000320886,GCKR,MLXIPL,9606,0.569,0.0,0.0,0.0,0.063,0.0,0.0,0.559
9606.ENSP00000264717,9606.ENSP00000347648,GCKR,ZNF512,9606,0.608,0.0,0.0,0.0,0.0,0.0,0.0,0.608
9606.ENSP00000264717,9606.ENSP00000385780,GCKR,DGKB,9606,0.642,0.0,0.0,0.0,0.0,0.0,0.0,0.642
9606.ENSP00000264717,9606.ENSP00000374014,GCKR,TM6SF2,9606,0.759,0.0,0.0,0.0,0.065,0.0,0.0,0.753
9606.ENSP00000264717,9606.ENSP00000310668,GCKR,NUP93,9606,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0
9606.ENSP00000264717,9606.ENSP00000361658,GCKR,NUP188,9606,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.045
9606.ENSP00000264717,9606.ENSP00000458954,GCKR,NUP88,9606,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0
9606.ENSP00000264717,9606.ENSP00000448054,GCKR,NUP37,9606,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0
9606.ENSP00000264717,9606.ENSP00000264883,GCKR,NUP54,9606,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0
9606.ENSP00000264717,9606.ENSP00000379182,GCKR,RAE1,9606,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0
9606.ENSP00000264718,9606.ENSP00000342889,GPN1,POLR2K,9606,0.442,0.0,0.0,0.0,0.067,0.133,0.0,0.365
9606.ENSP00000264718,9606.ENSP00000407323,GPN1,EBNA1BP2,9606,0.46,0.0,0.0,0.0,0.308,0.252,0.0,0.0
9606.ENSP00000264718,9606.ENSP00000352069,GPN1,WWP2,9606,0.494,0.0,0.0,0.0,0.056,0.486,0.0,0.0
9606.ENSP00000264718,9606.ENSP00000356989,GPN1,PFDN2,9606,0.511,0.0,0.0,0.0,0.085,0.0,0.0,0.487
9606.ENSP00000264718,9606.ENSP00000386190,GPN1,C2orf16,9606,0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.556
9606.ENSP00000264718,9606.ENSP00000347648,GPN1,ZNF512,9606,0.605,0.0,0.341,0.0,0.0,0.0,0.0,0.425
9606.ENSP00000264718,9606.ENSP00000378563,GPN1,PFDN6,9606,0.777,0.0,0.0,0.0,0.091,0.0,0.0,0.765
9606.ENSP00000264735,9606.ENSP00000313877,HRASLS,TSFM,9606,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.43
9606.ENSP00000264735,9606.ENSP00000327145,HRASLS,FLNC,9606,0.573,0.0,0.0,0.0,0.06,0.0,0.0,0.565
9606.ENSP00000264735,9606.ENSP00000302578,HRASLS,FAM84B,9606,0.76,0.0,0.0,0.0,0.051,0.0,0.0,0.757
9606.ENSP00000264834,9606.ENSP00000427866,KLF1,DMTN,9606,0.497,0.0,0.0,0.0,0.162,0.0,0.0,0.424
9606.ENSP00000264834,9606.ENSP00000323588,KLF1,SOX2,9606,0.537,0.0,0.0,0.0,0.0,0.101,0.0,0.506
9606.ENSP00000264834,9606.ENSP00000338844,KLF1,SEC23B,9606,0.547,0.0,0.0,0.0,0.062,0.0,0.0,0.537
9606.ENSP00000264834,9606.ENSP00000379644,KLF1,SOX6,9606,0.583,0.0,0.0,0.0,0.0,0.101,0.0,0.556
9606.ENSP00000264834,9606.ENSP00000304697,KLF1,UBB,9606,0.814,0.0,0.0,0.0,0.062,0.807,0.0,0.053
9606.ENSP00000264883,9606.ENSP00000350512,NUP54,COPS5,9606,0.447,0.0,0.0,0.0,0.071,0.399,0.0,0.09
9606.ENSP00000264883,9606.ENSP00000405068,NUP54,NOP14,9606,0.461,0.0,0.0,0.0,0.073,0.0,0.0,0.442
9606.ENSP00000264883,9606.ENSP00000379475,NUP54,DDX39B,9606,0.463,0.0,0.0,0.0,0.355,0.144,0.0,0.107
9606.ENSP00000264883,9606.ENSP00000281243,NUP54,QDPR,9606,0.518,0.0,0.0,0.0,0.0,0.0,0.0,0.518
9606.ENSP00000264883,9606.ENSP00000296930,NUP54,NPM1,9606,0.665,0.0,0.0,0.0,0.12,0.0,0.6,0.126
9606.ENSP00000264883,9606.ENSP00000269349,NUP54,EIF4A3,9606,0.712,0.0,0.0,0.0,0.201,0.144,0.6,0.073
9606.ENSP00000264883,9606.ENSP00000319240,NUP54,MAGOHB,9606,0.731,0.0,0.0,0.0,0.153,0.0,0.6,0.271
9606.ENSP00000264883,9606.ENSP00000360525,NUP54,MAGOH,9606,0.751,0.0,0.0,0.0,0.218,0.0,0.6,0.27
9606.ENSP00000264883,9606.ENSP00000448054,NUP54,NUP37,9606,0.832,0.0,0.0,0.0,0.177,0.0,0.6,0.531
9606.ENSP00000264883,9606.ENSP00000358211,NUP54,HSPA12A,9606,0.903,0.0,0.0,0.0,0.0,0.074,0.9,0.0
9606.ENSP00000264883,9606.ENSP00000308533,NUP54,GEMIN2,9606,0.908,0.0,0.0,0.0,0.124,0.0,0.9,0.0
9606.ENSP00000264883,9606.ENSP00000297185,NUP54,HSPA9,9606,0.91,0.0,0.0,0.0,0.124,0.061,0.9,0.0
9606.ENSP00000264883,9606.ENSP00000367623,NUP54,HSPA14,9606,0.91,0.0,0.0,0.0,0.106,0.074,0.9,0.0
9606.ENSP00000264883,9606.ENSP00000310219,NUP54,HSPA6,9606,0.911,0.0,0.0,0.0,0.117,0.074,0.9,0.0
